7016598,the lower house will also interrogate an agent known as ted junior accused of promising to find foreign clubs for teenage would-be soccer players and then abandoning them abroad . he is one of a number of agents believed to be involved in what is described as the trafficking of minors . other problems include the failure of the cbf to hold the national championship this year a farcical fixture list which frequently forces teams to play three games a week and constant changing of the rules of competitions
7016638,someone else suggested somewhere called scomland . the trafficking of children into britain for the purposes of sexual slavery was virtually unheard of four years ago . many organisations refuse to accept that it is happening there no evidence at all that foreign girls are being bought into this country and set to work as prostitutes said jane ayres director of the praed street project in charing cross a highly respected government-funded body ... others point to the fact that while under the current law traffickers risk nothing more than a fine or at worst less than two years imprisonment drug traffickers risk at least 10 years . set this against the enormous profit traffickers of women and children are already making an estimated dollars 7 billion in 1998 and it seems more pertinent to ask why did not this happen earlier . nicola mullenger a worker for mainliners a drug outreach project funded by lambeth south wark and lewisham councils compares the trend to the entry of coca-cola into eastern europe after the wall came down in 1989 ... it is completely unexploited territory here she said . britain is a gift to them professor david barrett the country leading expert on child prostitution believes numbers of child victims of trafficking have been increasing at the rate of 15 per cent each year for the last three years . he predicts an explosive rise unless action is taken
7016726,although rumours have been circulating for some time about the trend police have been unable to find evidence because the children are constantly supervised . but the observer interviewed a number of trafficked children on the streets of london who have escaped their owners . many are homeless and addicted to drugs
7017813,the observer spoke to two 13-year-old girls who had managed to escape their tormenters but had ended up walking the streets of south and east london instead trying desperately to raise the money they needed to satisfy the drug addictions cultivated by their traffickers to increase their vulnerability . it was the first time proof had been found that britain was being targeted by child traffickers experts in the field admitted they were horrified . but the observer can reveal the increase in trafficking has sparked a second vicious development in britain sex industry ... if there were not people like me around a lot of those girls would be killed because there are some extremely nasty punters . i do not see myself as a pimp i am a personal manager father shay cullen founder of preda the non-governmental organisation nominated for the 2001 nobel prize for its work combating the trafficking of children around the world has watched as the power of pimps across the world has flourished alongside the trade in trafficking . it is terrifying he said
7018045,two continuing parliamentary investigations are exposing the sport as badly run and corrupt . the allegations being looked into involve bribery and the trafficking of children . in 1992 three fans died at the maracana during the league final when fencing collapsed
8005290,although migrants arriving in bosnia and intending to travel to the eu commit no crime until they cross the border into croatia en route for italy austria and germany traffickers who take up to dollars 4 000 a time to guide them across the boundaries are breaking the law . the difficulties facing officers have been highlighted by the collapse of operations against people smugglers and gangs trafficking women for sex after the traffickers were tipped off . we have strong indications of the direct involvement of police and senior political figures in this trade at the very highest levels said one official
8005301,international officials have no question about how the women were so easily found . we have very strong indications said one official familiar with the case that the authorities collude in both the trafficking of people and smuggling in illegal immigrants at the very highest level the case of the prijedor women say officials is simply the starkest evidence of the difficulties they face in trying to stamp out human trafficking in bosnia the large-scale involvement of corrupt politicians and police . prosecutions have been almost non-existent for both
8006072,comment closing europe back door after last week revelations in the observer tony blair and his italian counterpart giuliano amato join forces to combat europe scandalous trade in human misery . people trafficking is the world fastest growing criminal business . the western balkans is now one of the main transit routes into europe for illegal immigration and people-trafficking ... * lead the deployment of expert teams from eu member states to the western balkans to work together in combating illegal immigration . inspired by italian experience in albania and as part of a wider effort involving other european countries the uk and italy are both willing to send teams of national immigration and police officials to the balkans to provide on-the-ground support in combating people trafficking . these teams would monitor the immigration situation provide advice and training and help in the fight against organised crime ... we plan to learn from these experiences in planning future exchanges . * encourage the eu police chiefs task force to drive forward operational work against human traffickers . trafficking in human beings will be on the agenda for eu police chiefs when they meet in stockholm on 8 march . we want eu police chiefs to be able to use this and future meetings to take forward more joint operations against human trafficking and other major organised crime threats . * push for fuller use of europol and member-state intelligence in fighting human trafficking and people smuggling . we call on member states to join us in committing ourselves fully by sending immigration experts to europol to increase the exchange of intelligence for example against gangs involved in trafficking women and develop a more tactical focus to identify operational targets . we plan to have our own experts in place within four months . * push for tough eu-wide penalties for human trafficking and for transporting illegal immigrants . it is essential that we show both traffickers and carriers transporting illegal immigrants that we mean ... so we will work for the introduction of tough european penalties by the summer . * building on current discussions at eu level to consider further initiatives in an eu framework to strengthen member state co-operation in the fight against illegal immigration the trafficking of human beings as well as on border control to be adopted if necessary by enhanced co-operation . these actions will build on the co-operation to combat illegal immigration that eu leaders have called for in the past at summits in tampere feira and nice ... they will also build on the historic zagreb summit last november where leaders from the region agreed to enhance co-operation to target organised crime including illegal immigration . we believe that reinforced eu-level action driven by italy and the uk will make a significant impact on the trafficking of people reducing the horror and suffering it produces . to this end we plan to work together closely in forthcoming eu and g7 or 8 discussions . italy and the uk also believe that the efficient control of frontiers and firm action against illegal immigration and human trafficking must be balanced by a debate about the benefits migration can bring . the european commission recent communication on common immigration policies will be a useful stimulus to further discussion of how best to manage migration consistent with the economic social and cultural growth of member
8006140,blair war on tradein migrants tough curbs on balkan traffickers . tony blair has unveiled urgent measures to stem the flood of up to 50 000 illegal immigrants smuggled by people traffickers through bosnia and the western balkans into europe . it follows the revelation by the observer last week of the huge scale of migrant trafficking via the notorious sarajevo route which the un estimates now accounts for up to 10 per cent of the illegal immigration into the eu ... in an article in today paper written with the italian prime minister giuliano amato blair reveals a series of measures to target gangs involved in the world fastest growing criminal activity worth an estimated dollars 7 billion globally last year . they include * sentences of up to 14 years for criminals behind the people trafficking trade who charge up to dollars 4 000 to smuggle migrants through the balkans . * the deployment of extra police and immigration officers to bosnia to help beef up the newly created bosnian state border service ... the proposals by blair and amato follow the publication late last year by the eu commission of a discussion docu ment on the future of migration into europe calling for managed migration under a us-style green card system backed by a tougher enforcement regime on europe most vulnerable borders . they fall short however of controversial demands by some international experts who want a managed migration scheme into europe for the unskilled workers who make up the majority of the people traffickers trade . home secretary jack straw will pick up the theme in a speech on tuesday before flying to an informal eu summit in stockholm at which immigration will top the agenda
8006385,since the early nineties grateful new labour and conservative politicians have been allowed to encouraged to in fact get away with transparent falsehoods by media inspired by hatred of strangers the far-right press and a credulous trust in authority the bbc and itn . last sunday tony blair and giuliano amato wrote in these pages of their detestation of the horrors illegal immigrants endure at the hands of the people traffickers and promised in all that we do we will honour our obligation to provide protection to those fleeing persecution . it was an old big lie which was polished by jack straw at the european union justice ministers conference in stockholm on thursday when he posed as a tough yet tender statesperson who wanted to be generous toward genuine refugees while taking a tougher line against economic migrants
8006394,comment letters to the editor trafficking flaws . tony blair and giuliano amato pledge to combat people trafficking and illegal immigration comment last week fails to recognise that these issues are not the same and can not be tackled by the same response . human trafficking involves deceiving or coercing someone to move and enslaving them . smuggling is about assisting someone for a fee to cross a border illegally . what is required is better treatment and protection of trafficked persons a measure that is lacking from blair and amato statement of action . elaine pearson trafficking programme officer anti-slavery international london
8009674,a night raid by bosnian police coordinated with un police monitors migration officials and nato-led peacekeepers freed 177 prostitutes mostly from romania moldova ukraine and russia from clubs across bosnia . the un mission said it was the most significant co-ordinated police action taken to date by the police in bosnia and herzegovina to address the serious problem of human trafficking and forced prostitution . the raids brought to more than 400 the number of victims found in bosnia in the past two years
8000526,the girls go and live in the country where their customers are or the foreign couples come straight to the hospital in moldova after the birth and whisk the baby away one charity worker in chisinau told the observer . thousands of other women go abroad in search of menial work and end up in the hands of human traffickers who steal their passports and force them into prostitution . job offers for women in the weekly paper makler include almost 100 adverts that charity worker olga graur deems highly suspicious
8011585,why are the tories so animated about asylum seekers . asylum seekers leapt on to the political agenda during last year local elections when william hague went on the offensive against people traffickers who he claimed were flooding the country with bogus refugees . since then the tories have used asylum as a stick with which to beat labour
8009017,in 1998 the un human rights committee expressed regret that women brought to israel for the purposes of prostitution . are not protected as victims of trafficking but are likely to bear the penalties of their illegal presence in israel by deportation .
8009364,the reform bill will be part of a larger crime bill that will propose confiscating the assets of criminal gangs and drugs barons . the association of chief police officers recently identified 370 crime kings who account for nearly all organised uk drugs and human trafficking in britain . the government will argue that it is only by taking assets of the crime away that they can stop the barons operating
8008220,she was fired by the british company after amassing evidence that un police were taking part in the trafficking of young women from eastern europe as sex slaves . she said when i started collecting evidence from the victims of sex trafficking it was clear that a number of un officers were involved from several countries including quite a few from britain . i was shocked appalled and disgusted ... many of the hundreds of women working in bosnia sex industry are lured from countries such as romania and ukraine with promises of jobs as waitresses but then delivered to brothel owners who confiscate their passports . bolkovac claims that dyncorp officers forged documents for trafficked women aided their illegal transport through border checkpoints into bosnia and tipped off sex club owners about raids . in an email to more than 50 people including jacques klein the un secretary-general special representative in bosnia bolkovac described the plight of trafficked women and noted that un police nato troops and international humanitarian employees were regular customers . it was shortly after this email went out that bolkovac was
8015007,but perhaps their greatest victory was over the issue that the africans were most insistent on at the end reparations . the best the africans get is a call for support for the continent marshall plan the new african initiative and in a host of areas such as debt relief funds to combat aids the recovery of stolen government funds transferred to the west by former dictators and their cohorts and an end to the trafficking in people . but nowhere does the word reparations appear
8016312,it is only by expanding and reforming the current work permit system that legitimate and controlled migration can replace the system abused at the moment . this will be a body blow to the people traffickers blunkett considered abandoning the announcement because of the attack on the world trade centre and pentagon and the difficulty of announcing a large expansion of legal immigration into britain at the same time . but he was convinced by arguments that the announcement would show that a positive government immigration policy has been severely undermined by the number of illegal entrants
8003036,blunkett will be able to control by diktat the punishments for 15 crimes . the list includes drug and people trafficking child pornography and counterfeiting credit cards . terrorism is only one among many
8003059,valentina managed to phone her mother back in moldova who could not afford to come out and rescue her . eventually her mother contacted the moldovan centre for the prevention of trafficking in women which persuaded interpol to get her out . the centre which is investigating 600 cases of trafficking has just launched a public awareness campaign with the slogan do not let yourself be trafficked
8003739,prime minister berlusconi think again do not isolate italy from the rest of europe the paper said . italy insistence that the list of 32 crimes subject to the new warrant be reduced to six terrorism organised crime people trafficking arms and drug smuggling and the sexual abuse of minors gave rise to the suspicion that the premier private interests were prevailing over those of europe and over italy reputation the corriere della sera said . berlusconi has reportedly been coming under pressure from the italian president carlo azeglio ciampi and from his pro-european foreign minister renato ruggiero to reach an accord with the rest of europe by next friday european council meeting in laeken
9004792,this story was being told to me in london though not in a seedy coffee bar in the bosnian countryside . in december the campaigning association end child prostitution pornography and trafficking published a report revealing the extensive use of trafficked women and children in the sex industry in london . the report was launched at a meeting organised by the charity anti-slavery international at the houses of parliament ... such shelters for the victims of sexual trafficking exist in nearly every country in europe but not in the uk . the home office insists that a shelter for trafficked women is on its agenda but women ngos are painfully aware that there are still no firm plans for one . the issue of trafficked women for the purposes of sexual exploitation is only one very small part of home office immigration policy i was told by a home office spokesperson . the home office also says that the national crime squad are heading a multi-agency approach to crack down on illegal
9004912,sex traffickers to face new penalties . criminals involved in trafficking young women for sex described by many as akin to a new slave trade are to face tougher penalties . david blunkett the home secretary will announce plans for a new crime of people trafficking for the purposes of sexual exploitation in a wide-ranging report on immigration to be launched this week . the maximum jail sentence will be 14
9004936,criminals involved in the trafficking of young women for sex described by many as akin to a new slave trade are to face tougher penalties . david blunkett the home secretary will announce plans for a new crime of people trafficking for the purposes of sexual exploitation in a wide-ranging report on immigration to be launched this week . the maximum jail sentence will be 14 years
9011060,there are women kept under virtual house arrest in basements who have not seen the light of day for two years people working up the block from the white house over the past decade more than 30 000 domestic workers have entered the us on special visas sponsored mainly by foreign diplomats and international civil servants . others are deceived the victims of traffickers who have them placed in situations of forced labour when they had hoped to gain jobs that would help them feed families back home . in washington and new york it is estimated that about 4 000 domestics a year are brought in by employees of the world bank un and international monetary fund and us and foreign diplomats
9000524,the bill which had its first reading last week and is backed by the nspcc would also protect unaccompanied child asylum seekers often sent by parents who know under-16s are not deported from exploitation . a report by west sussex social services found 59 lone-child asylum seekers disappeared from children homes over five years raising fears that some could have fallen into child trafficking begging or prostitution rackets . a department of health spokeswoman said that firm proposals would not be made until after the laming inquiry had concluded
9012285,crime destabilises society . gangland rivalry the use of criminal organisations to launder money to fund terrorism and gun-running to finance the trafficking of women and to buy political and judicial influence all destabilise the conditions for a good society far beyond such problems as could be created by private individuals use of drugs . if drugs were legally and safely available through chemist shops and if their use was governed by the same provisions as govern alcohol purchase and consumption the main platform for organised crime would be removed and thereby one large obstacle to the welfare of society
9008552,someone would have done it to gain power the police discovered the shorts were made in china for german branches of woolworths . they believe adam may have arrived in london from germany a common route for people traffickers . final analysis of mitochondrial dna the first time such a test has been used in a criminal investigation should identify adam home country
9009190,italian authorities suspect as much as dollars 9 billion of russian mafia money was laundered in six years by a network run by igor and oleg berezovskii . the proceeds of drugs arms and human trafficking were traced from russia to new york and around six european countries by rome anti-mafia supercops . last week 50 people were arrested in operation spiderweb
9009845,the 1990 dublin convention which is meant to return asylum seekers to their first eu port of entry is to be reformed by the end of the year . there will also be greater co-operation among european border officials and greater efforts to crack down on people trafficking . blair said it is a significant step forward it gives us a better chance of dealing with this problem
9017741,pay attention at the back . topics into which the delegates will be immersed include the uk airport crisis rural futures the future of broadcasting organ donation pensions justice for women gibraltar trafficking in human beings and maritime piracy . the enduring charm of the lib dems is that their good intentions embrace the world with particular emphasis on those parts of the world that they are utterly powerless to change
9016135,the smuggling can end in tragedy as happened to 58 chinese refugees who suffocated to death in a lorry at dover in 2000 . this is about ensuring that the people traffickers who trade in human misery can not exploit weaknesses a home office spokeswoman said . the move was cautiously welcomed by the tories
9013269,clive lawrence heathrow airport meat transport director who was on the raid is convinced that human flesh is finding its way into the uk as part of the bushmeat . he believes that the trade is also linked to criminal gangs involved in people trafficking and drug smuggling . the intelligence we are receiving suggests human flesh is coming into this country he said
9002973,world service 8 . time val time pm john mcghie presents a four-part investigation into human trafficking . today how young girls from nigeria and eastern europe are lured to rome to become prostitutes . in the words of one man who runs a helpline for victims of trafficking you can sell drugs only for one time but you can sell a woman fifteen times per day
9003181,when staff working at a freight yard at folkestone near the channel tunnel yesterday heard noises coming from a sealed container they feared the worst . two years ago 58 chinese asylum seekers suffocated in a similar container after being smuggled into the country by illegal people traffickers . last week the immigration debate reached a new pitch when home secretary david blunkett announced that 1 200 afghans and iraqi kurds would be given work visas and allowed to enter the uk in return for the closure of the sangatte refugee centre near calais
9003213,firefighters were called in to help cut the asylum seekers from the containers amid concern that they were suffocating . rescuers feared for a repeat of the incident at dover in june 2000 when 58 chinese asylum-seekers were found dead in a container after being smuggled into the country by people traffickers . the chinese men from the fujian province in the south-east of the country were the victims of organised criminal gangs and would have worked as slaves in london to pay their passage
9003570,thank god for the world service and the bigger picture . john mcghie investigation into every form of human trafficking prostitution slavery conscription organ parts in the body trade is an eye-opener . teenage girls from nigeria arrive in gatwick with a phone number sewn into their clothes their only contact with the pimp
9003696,tens of thousands of asylum seekers will be made homeless next year under a new law that will deny them state benefits refugee groups have warned write burhan wazir and paul harris around 45 000 will have their rights to housing food and money tokens removed because of late asylum claims . margaret lally deputy chief executive of the refugee council said women will be the worst affected this increases their chances of ending up in the hands of people traffickers and illegal businesses the law comes into effect on 8 january when last-hour amendments to the nationality immigration and asylum act target those who claim asylum once they are in the uk rather than at their port of entry . refugee groups say most asylum seekers apply late because they are afraid of the authorities speak little english or may have been smuggled in
10006607,many are from eastern europe brought here by ruthless balkan pimps who sell them into a life of enforced vice for as little as pounds 150 . john gibb travels from the mountains of moldova to the saunas of king cross and chingford on the trail of the human traffickers . hidden away in the bleak back streets of the moldavian city of chisinau is a sanctuary where damaged women are brought to recover ... nine months later and we have heard nothing . it happens all the time language schools are often used to gain access into the uk by criminals trafficking in women . an application to join a course by a student in eastern europe is accepted by the school and an enrolment form sent ... larsson says we signed up to the palermo protocol in 2001 . it is designed to prevent suppress and punish trafficking in people especially women and children . the trouble is although the eu are signatories britain and france still consider trafficked women and children as illegal immigrants while in truth they are victims of a horrendous crime . that why i am
10006769,immigration minister beverley hughes will issue new guidance for immigration officials underlining the importance of women taking part in police investigations and of sympathetic treatment . however the home office is expected to stop short of issuing residence permits for all suspected trafficking victims fearing it could be exploited by economic migrants . we have actually got a duty to remove illegal immigrants but these women do need support so it is a case of balancing that said a home office source ... the women are a financial resource to the people involved and they are not going to give up their investment easily so the accommodation offered to them needs to be safe and secret said spokesman mike kay . we do think giving support to victims of trafficking will encourage successful prosecutions but we do not think that access to it should be in any way conditional on the victims saying they will assist in a prosecution he said it was not unusual for women to be deported instantly only to be intercepted at the other end of the flight by the original gang who would smuggle them straight back . in belgium and holland which have specific organisations offering protection to trafficked women up to half eventually testify . kay said that offering temporary residence as also happens in the us and italy encouraged women to confide details about trafficking routes or other women still being held which could be useful to police as well as disrupting trafficking by ensuring the women were no longer making profits for the ... one option being explored is offering women protection from the gangs in their home countries to encourage their return . a steering group on people trafficking has been set up in the home office . the sex offences bill going through the house of lords makes trafficking for sexual exploitation an offence punishable by up to 14 years in jail
10012312,what must he think of me now our film in part will be a distillation of the experiences of people such as these . the next stage is for michael and i to travel one of the main overland routes for trafficking people from the pakistan or afghan border . the route is part of the old silk road
10000164,the home secretary will of course point to the radical cleric from the finsbury park mosque who will have the honour of being the first to be thrown out under david law but do we have to get rid of the barrel for the sake of one bad apple . last week attack was the subcontracting of the asylum-seekers process to any country poor enough to accommodate this vile form of human trafficking . the week before the home secretary had raged because the court of appeal decided to throw out his policy that asylum-seekers should starve if they failed to seek asylum immediately on entering britain
10000186,the youngest was 13 . the romanian directorate for combating organised crime takes part in transnational schemes for combating human trafficking one linked to britain was set up after the discovery of 58 bodies of chinese illegal immigrants in a container at dover . since a law was passed in december 2001 to target human trafficking more than 2 000 people have been arrested . the day after a documentary featuring diana purchase was shown on a romanian tv channel in february five people involved in her sale including shorty were
10000432,review screen moody by name director lukas moodysson has followed up his feelgood comedy together with a grim tale of sex trafficking which has made him the most hated man in sweden . luckily he is got god on his side ... the film is very close to the truth says moodysson . the phenomenon of trafficking girls from the east into sexual slavery is increasing for many reasons it is cheap it is relatively easy and it is a lot more risk-free than trafficking drugs . but essentially it is born out of economic injustice out of the exploitation of the poor . that the core reason that leads someone in estonia or ukraine to sell the only thing they have left their bodies their organs even their children a recent united nations report made a conservative estimate that there were 700 000 women and children victims of sex trafficking from east to west . in a powerful scene towards the end of the film a brutalised lilya wanders through a bright shopping mall surrounded by brands and consumer goods powerless to partake of the endless promise that she thought the west would
10014290,news in brief trafficked children dumped . an international inquiry has been launched after five african teenagers were abandoned in nottingham by a suspected human trafficking gang . police believe the four girls and a boy aged between 14 and 18 were brought to britain to work as
10014298,however the prime minister will give a green light to a common asylum policy across the eu . it is in britain national interest to have an effective policy on combating human trafficking and illegal asylum applicants hain said .
10015197,the victims are mostly west african girls lured on the promise of a western education only to find themselves forced to do heavy chores for wealthy families . ministers will now act to close a loophole identified by the un children charity unicef which is preparing a major study of child trafficking to be published this summer . it warns that while the government is now making smuggling children into britain for prostitution an offence punishable by 14 years in jail that will not stop gangs trading in children for non-sexual forced labour from illegal work in sweatshops and restaurants to domestic service ... it is often assumed the families are doing them a favour we brought them to britain they do the work for free in return . they may be told that if they approach the police they will be arrested the home office warns of the trade in guidance recently issued to agencies working with trafficking victims adding that domestic service is one of the hardest forms of exploitation to detect . it advises gathering intelligence from within ethnic minority communities in britain ... we recognise that further work needs to be done and it will be as soon as parliamentary time allows she said . hilton dawson the labour mp who chairs the all-party children group in the commons says huge issues also remain over the legal status of older trafficked children who are intercepted and may find themselves treated as unfounded asylum seekers rather than victims . one girl was held for months in a detention centre
10015201,the victims are mostly west african girls lured on the promise of a western education only to find themselves forced to do heavy chores for wealthy families . ministers will now act to close a loophole identified by the un children charity unicef which is preparing a major study of child trafficking to be published this summer . it warns that while the government is now making smuggling children into britain for prostitution an offence punishable by 14 years in jail that will not stop gangs trading in children for non-sexual forced labour from illegal work in sweatshops to domestic service ... it is often assumed the families are doing them a favour we brought them to britain they do the work for free in return . they may be told that if they approach the police they will be arrested the home office warns of the trade in guidance recently issued to agencies working with trafficking victims adding that domestic service is one of the hardest forms of exploitation to detect . a home office spokeswoman said yesterday that work was now under way on creating an offence of trafficking for all forms of labour exploitation closing the loophole identified by unicef . hilton dawson the labour mp who chairs the all-party children group in the commons says huge issues also remain over the legal status of older trafficked children who are intercepted and may find themselves treated as asylum seekers rather than victims . one girl had been held for months in a detention
10014613,triads are also highly active in dublin where there have been four murders in the past two years all linked to attempts to extort money from the city fast-growing chinese student population . active criminals 4 000 source national criminal intelligence service he chen 26 was a member of a gang of human traffickers who have been jailed for a total of 42 years for kidnap and torture . active criminals 4 000 source national criminal intelligence service
10014614,although some of those who end up working as prostitutes travel to london with full knowledge of what they will be doing hundreds more are brought in under duress and forced to work as sex slaves . a special metropolitan police squad has been set up to target the 24 ringleaders of london sex and human trafficking trade with particular attention being paid to the albanian element . in europe albanian gangs first established themselves in the vice trade and then moved into other areas of criminality including heroin trafficking
10014619,terror fears as passport thefts soar to 3 000 a year . at least 3 000 passports a year could be falling into the hands of terrorists people traffickers and organised criminals after getting lost in the post . royal mail sorting offices are being targeted by counterfeiters and black market passport racketeers in a multi-million-pound trade in false documents
10011117,in an attempt to crack down on rising levels of illegal immigration supporters of the plan say it is logical to handle claims close to applicants countries of origin easing racial tension over the integration of refugees in european union countries . but critics claim the camps will breach international obligations to refugees attract people traffickers and make it impossible to police any human rights abuses . the croatian camp will hold up to 800 people
10011461,the report from the london school of hygiene and tropical medicine concludes that traditional ways of coping with international health risks such as tighter border controls no longer work . it warns that rapid movement of pathogens around the world thanks to air travel tourism and illegal trafficking of people can take continents by surprise within days as shown with the sars outbreaks . tourists going abroad and young people living in britain need to be given greater warning of health risks and there should be easier access to clinics where diseases can be diagnosed and treated to quell the beginnings of any epidemic
10011576,in this week episode birdhouse with vickers tim pigott-smith and kirsty rosie marcel away on a home office jaunt joe david harewood sends his team in against a disreputable club-owner suspected of profiting from drug-dealing on his premises . in the event the last thing they expect to come across is human trafficking . trevor nelson continues his journey through the history of soul music
10008704,the 37-year-old better known as sister ping is one of the most ruthless gang leaders in europe . in the past six years she has made millions by trafficking human beings from her native china into the ping is believed to have smuggled more than 200 000 men and women into the eu and her organisation has been linked to the deaths of 58 chinese whose bodies were found in an air-tight truck at dover in june 2000 . according to the national criminal intelligence service organised immigration crime is one of the fastest-growing areas of the underworld ... within hours of the deaths at dover ping had gone into hiding but was eventually tracked down through a massive police operation . last month a dutch court sentenced sister ping to three years in jail and fined her pounds 8 000 for offences related to human trafficking . although judge pauline hofmeyer said ping was the leader of a structured group focused on smuggling human beings ping was cleared of any personal involvement in the dover tragedy ... last month officers of scotland yard serious crime group visited west norfolk as part of their investigation into the shooting of chinese-born you yi he who was murdered in london chinatown . detectives believe his death may have been linked to a turf war between gangs battling to control the human trafficking trade following the closure of sister ping organisation . xxr xxco
10009041,the failure of drugs policy poses a still greater threat . as demand for drugs increases western governments risk entrenching international crime cartels driving up profits which are used to fund a range of illegal activity from people trafficking to prostitution to terrorism . this is a government committed to evidence-based policy
10009393,her boyfriend was delivering the goods . luljeta who dares not reveal her real name is one of a few cases now emerging in italy that suggest human traffickers no longer satisfied with their income from enslaved prostitutes are impregnating them and selling their babies . she was rescued when coastguards arrested her group as they landed near the southern town of lecce and is now raising her child in the safety of a refuge ... it is possible we have just touched the tip of an iceberg investigating magistrate gianrico carofiglio said . we believe this is a nationwide problem that may have international connections since the fall of the berlin wall human trafficking and sex slavery have soared in italy . in fewer than 10 years from 1990 the number of prostitutes there has quadrupled according to the eurispes independent research group and is now estimated at about 70 000 ... although authorities and police have little concrete evidence it is increasingly clear an underground child and organ market is operating in italy with outlets in europe . legislation is being pushed through the italian parlia ment to stiffen penalties to up to 30 years in jail for human trafficking sexual enslavement and illegal organ trafficking . giuseppe lumia a former member of italy anti-mafia parliamentary commission said this needs maximum attention at italian and european level
